sex,afqt,arith,word,parag,math
female,236,66,55,59,58
female,236,62,59,50,62
male,236,54,60,59,62
male,234,62,60,62,52
female,234,64,56,59,58
male,236,62,59,56,58
female,236,61,57,53,63
female,236,58,56,62,62
male,234,64,52,53,66
male,234,57,57,56,65
female,234,64,55,56,62
male,234,58,61,53,60
female,236,59,56,56,65
male,236,59,55,59,65
male,236,61,59,62,55
male,236,66,52,59,62
male,234,57,61,59,57
male,234,58,60,56,60
male,234,64,60,50,58
female,234,59,57,56,63
male,236,62,57,47,66
male,236,66,57,53,58
male,236,62,55,53,66
male,234,62,56,59,60
female,234,58,60,56,60
male,234,62,55,62,60
male,234,65,50,59,65
female,234,58,59,59,60
female,234,61,57,62,57
male,236,64,59,50,60
male,234,64,59,53,58
female,234,61,55,56,65
female,234,59,61,59,55
male,234,55,59,59,63
female,236,62,55,53,66
male,236,61,57,53,63
male,236,62,57,59,58
female,234,59,61,59,55
male,236,62,60,47,62
male,236,62,59,62,54
male,236,61,56,56,63
male,236,58,60,59,58
female,234,59,57,56,63
female,234,53,60,56,65
female,234,64,52,53,66
female,234,59,56,59,63
male,232,62,54,53,66
female,236,58,61,56,58
female,236,62,61,56,54
female,236,54,60,59,62
female,234,62,60,62,52
female,236,57,61,62,55
male,236,62,59,56,58
male,236,54,57,59,66
female,236,59,59,62,57
female,234,61,57,50,65
female,236,61,56,56,63
male,236,64,59,62,52
male,234,61,59,59,57
male,234,61,56,53,65
female,234,64,59,53,58
male,234,58,61,53,60
male,234,59,59,53,63
male,236,62,51,62,66
female,236,62,61,56,54
male,236,61,60,59,55
male,236,62,60,53,58
female,236,54,59,62,62
female,234,61,54,59,65
male,236,61,57,53,63
female,234,61,60,56,57
female,236,57,57,59,63
female,236,62,59,62,54
male,237,65,56,56,60
female,237,64,59,56,57
female,237,59,61,56,58
female,237,59,55,59,66
female,235,65,48,62,66
male,237,59,54,62,66
male,237,62,56,56,63
female,235,65,59,53,58
female,237,57,60,59,60
female,235,57,61,59,58
male,237,66,52,59,63
male,235,66,57,56,57
female,237,61,60,53,60
female,235,59,52,62,68
female,235,58,55,62,65
male,237,59,57,59,62
male,235,62,56,53,65
male,235,58,57,56,65
female,235,57,61,53,62
male,237,64,54,56,65
female,237,59,59,62,58
female,235,64,52,62,63
female,235,61,57,56,62
male,235,59,61,53,60
male,235,61,61,59,54
male,237,55,60,53,66
female,237,55,61,56,62
male,235,64,59,59,55
female,237,59,59,56,62
male,237,55,59,56,66
female,235,55,60,62,60
male,235,64,57,62,55
male,235,65,54,50,66
male,237,64,59,56,57
female,235,62,52,62,65
female,233,61,54,53,68
male,237,64,59,56,57
male,237,58,56,62,63
male,237,62,56,56,63
male,235,62,54,59,65
female,237,62,57,53,63
female,235,61,56,53,66
male,235,61,56,59,62
male,235,64,57,62,55
male,235,58,60,62,57
male,237,59,55,59,66
female,237,55,57,59,66
male,235,61,60,50,62
female,237,57,60,59,60
female,235,55,61,59,60
female,235,58,56,59,65
female,235,65,59,53,58
male,237,59,61,56,58
female,237,59,60,59,58
female,235,61,57,56,62
female,235,66,51,56,65
male,235,62,57,50,65
female,237,57,59,62,60
male,235,58,59,53,65
female,237,59,55,59,66
male,235,61,60,50,62
male,237,61,59,56,60
female,237,57,59,62,60
male,235,59,61,53,60
female,235,58,60,62,57
female,237,61,57,59,60
male,235,64,60,56,55
female,235,59,59,59,60
male,237,61,59,56,60
male,235,57,59,59,62
male,237,61,59,56,60
male,235,64,55,56,63
male,235,61,55,56,66
female,235,64,59,47,63
female,235,57,59,59,62
female,235,58,61,59,57
male,237,64,57,59,57
male,235,61,59,59,58
male,235,65,56,53,62
female,237,62,56,59,63
female,237,66,55,56,63
female,237,59,55,62,66
male,238,61,56,56,65
female,239,54,60,59,65
male,239,65,57,53,62
female,236,61,61,59,55
male,239,65,57,59,58
male,237,59,61,53,62
male,236,62,57,56,62
male,238,58,60,59,60
female,236,64,56,59,60
male,239,62,56,56,65
female,239,61,60,47,66
male,238,61,60,59,57
female,237,58,59,59,63
male,237,59,57,62,62
female,237,59,59,53,66
female,236,66,54,59,62
female,238,61,59,62,57
female,237,58,60,56,63
male,237,61,59,59,60
male,237,64,57,50,65
male,238,65,56,50,65
male,238,62,56,50,68
female,236,62,57,56,62
female,236,59,59,53,65
male,238,58,60,59,60
female,236,58,61,59,58
male,239,61,61,50,62
male,237,58,59,59,63
female,239,65,54,56,66
female,236,61,56,59,63
male,236,61,57,56,63
male,236,55,59,59,65
male,238,62,60,53,60
male,237,61,55,56,68
male,236,66,56,59,58
female,237,62,61,59,55
male,237,62,56,59,63
female,239,58,59,56,65
male,239,61,57,59,62
female,239,50,61,62,65
female,236,61,56,59,63
male,239,62,60,59,57
male,239,64,56,56,63
male,237,59,59,53,66
female,238,66,57,53,60
male,236,61,57,56,63
male,238,61,61,56,57
female,236,59,56,59,65
male,236,62,54,59,66
female,237,58,59,59,63
male,236,61,60,50,63
male,237,62,56,59,63
female,236,64,51,56,68
male,236,62,61,59,54
male,237,65,57,56,60
male,236,58,56,59,66
female,236,64,57,56,60
male,236,66,50,59,66
male,238,64,55,53,66
female,236,58,61,59,58
female,237,58,59,59,63
female,239,61,60,53,62
male,236,59,60,62,57
female,237,58,60,56,63
male,236,59,55,62,65
female,236,62,59,59,58
male,238,64,56,62,58
male,237,55,59,59,66
male,236,62,55,56,66
female,236,58,61,59,58
female,236,58,60,62,58
male,238,64,55,59,62
male,239,64,55,59,63
male,237,64,55,56,65
female,238,64,60,53,58
male,238,64,54,62,62
male,238,62,57,59,60
male,238,62,55,53,68
male,236,62,57,56,62
female,236,64,57,56,60
female,236,62,54,59,66
female,237,58,57,62,63
male,236,59,60,50,65
female,237,64,55,56,65
male,236,58,59,59,62
female,236,58,61,59,58
male,239,65,60,53,58
female,236,64,61,59,52
male,236,66,56,53,62
male,238,62,60,53,60
female,239,61,60,59,58
male,238,61,56,56,65
female,236,54,60,62,62
male,238,66,59,62,52
female,237,57,60,62,60
female,237,57,61,59,60
female,237,55,59,59,66
male,237,61,57,62,60
female,237,65,57,56,60
male,236,64,55,62,60
male,236,58,60,56,62
male,238,59,59,56,63
female,238,64,55,53,66
male,238,61,61,56,57
female,236,58,57,62,62
male,236,61,60,50,63
male,237,58,61,53,63
male,236,61,61,59,55
female,239,61,59,62,58
male,237,64,55,56,65
female,236,57,59,59,63
female,235,65,54,53,66
male,236,66,55,56,62
male,237,61,60,56,60
male,239,62,56,56,65
female,237,59,56,59,66
female,237,54,60,62,63
male,238,64,56,56,62
male,236,57,59,59,63
male,237,62,56,59,63
male,235,65,52,56,66
female,236,58,60,62,58
female,239,61,57,59,62
female,236,64,57,56,60
male,238,64,56,56,62
female,238,64,56,62,58
male,236,64,59,53,60
female,238,57,57,59,65
female,239,61,59,56,62
male,239,58,56,62,65
female,238,62,56,62,60
male,237,58,57,62,63
female,236,59,61,59,57
male,239,61,59,56,62
female,236,61,59,53,63
female,236,64,59,53,60
male,239,61,59,62,58
male,237,64,59,59,57
female,236,62,60,56,58
male,237,64,60,56,57
female,237,65,56,59,60
female,238,61,59,62,57
female,237,62,60,62,55
female,237,62,61,59,55
female,239,62,56,56,65
male,234,62,52,56,68
male,236,59,56,59,65
male,236,62,59,59,58
female,239,61,57,59,62
female,239,59,61,56,60
male,237,58,60,56,63
female,239,61,59,56,62
female,238,62,57,59,60
male,239,64,56,56,63
male,238,55,60,59,63
male,237,58,61,53,63
female,236,54,60,56,66
female,237,59,60,62,58
female,239,59,59,62,60
female,236,61,55,62,63
male,236,61,60,62,55
male,239,59,61,56,60
female,237,59,60,56,62
male,240,66,54,56,66
female,240,64,57,59,60
female,238,55,61,59,63
female,238,59,60,56,63
female,238,65,55,56,65
male,240,62,60,59,58
male,238,65,59,59,57
female,240,62,60,59,58
male,240,62,61,50,62
female,238,59,59,59,63
female,240,53,61,62,63
female,238,64,57,62,58
male,240,64,61,62,52
male,240,58,59,62,62
female,238,59,60,56,63
female,240,61,61,62,55
female,238,59,60,56,63
female,238,58,61,59,60
female,240,66,57,59,58
female,238,64,59,59,58
male,240,65,56,56,63
male,238,64,57,56,62
male,238,58,60,62,60
female,240,64,59,56,60
female,240,57,60,59,63
male,240,61,60,53,63
female,240,62,56,56,66
male,240,64,57,47,68
female,240,58,57,59,66
male,236,64,54,53,68
male,238,64,57,56,62
female,238,58,61,59,60
male,240,65,61,56,55
female,238,62,61,53,60
male,238,64,60,56,58
female,238,58,56,59,68
male,240,64,57,59,60
female,240,64,57,59,60
male,240,57,60,59,63
female,240,62,59,50,66
male,240,62,59,56,62
male,238,61,57,56,65
male,240,62,60,53,62
female,238,64,60,56,58
female,240,62,56,62,62
female,240,55,60,59,65
female,240,58,61,56,62
male,240,64,55,53,68
female,240,62,60,59,58
female,238,64,55,56,66
male,238,64,57,56,62
male,240,61,56,62,63
female,238,59,60,56,63
male,240,65,61,56,55
female,240,61,59,56,63
female,240,58,57,59,66
male,238,64,57,56,62
female,238,59,59,59,63
female,238,61,60,62,57
female,240,58,61,56,62
female,238,59,59,59,63
male,240,61,60,53,63
female,238,64,59,59,58
male,240,61,59,56,63
male,238,64,57,56,62
female,240,65,59,50,63
male,240,57,59,62,63
female,240,58,60,59,62
female,240,58,61,56,62
male,240,57,61,56,63
male,240,62,60,59,58
female,240,61,61,50,63
male,238,66,51,56,68
male,240,61,59,56,63
female,240,58,61,56,62
female,238,61,57,56,65
female,238,64,60,56,58
male,241,64,57,53,65
female,241,65,55,53,68
female,241,58,59,62,63
male,239,65,61,53,58
male,239,61,60,56,62
male,241,62,59,56,63
male,239,66,54,59,65
female,241,58,61,56,63
female,239,61,60,56,62
male,239,62,59,53,65
female,239,58,57,62,65
male,239,61,59,59,62
female,239,62,55,62,65
female,239,61,59,59,62
male,241,61,60,59,60
female,241,59,57,59,66
male,239,64,57,56,63
female,241,58,59,62,63
male,239,59,56,59,68
male,241,62,56,62,63
female,241,64,59,62,57
male,239,65,59,59,58
male,239,61,57,56,66
male,241,59,60,53,66
male,239,64,56,59,63
male,239,61,56,59,66
male,241,62,59,56,63
male,239,58,61,53,65
male,239,64,57,56,63
female,241,65,52,59,68
female,239,62,56,59,65
male,241,64,61,56,57
female,239,61,59,59,62
male,241,66,56,56,63
female,241,59,59,62,62
male,241,66,56,56,63
female,239,61,57,62,62
female,239,66,59,59,57
female,241,64,60,59,57
male,237,65,52,56,68
female,239,65,57,56,62
male,239,64,57,56,63
male,239,54,61,59,65
female,239,57,61,59,62
female,241,59,57,59,66
male,239,58,57,62,65
male,239,61,61,59,58
male,239,65,57,50,66
male,241,59,61,56,62
female,241,62,59,56,63
female,239,61,59,59,62
female,241,55,61,62,62
male,241,65,59,56,60
female,239,61,61,59,58
female,239,65,59,59,58
male,241,64,60,59,57
male,239,61,60,56,62
male,241,62,60,53,63
female,241,61,60,59,60
female,239,64,61,59,55
male,241,66,60,59,55
male,241,62,59,56,63
male,241,65,57,59,60
male,239,57,61,59,62
male,241,65,60,53,60
male,239,64,56,59,63
male,239,62,61,59,57
male,239,62,60,50,65
female,241,59,57,59,66
female,239,64,59,53,63
female,241,64,55,59,65
female,241,62,59,56,63
female,239,59,60,62,60
male,241,59,61,56,62
female,241,59,57,59,66
male,239,61,59,59,62
female,242,61,61,62,57
female,242,64,56,56,66
female,240,58,60,62,62
male,242,61,57,59,65
female,242,62,55,59,68
female,238,66,54,53,68
female,242,64,60,59,58
female,240,62,60,62,58
male,240,62,59,53,66
male,242,64,56,56,66
male,240,64,57,62,60
male,240,62,56,59,66
female,240,64,57,62,60
female,240,59,59,59,65
female,240,62,60,56,62
female,240,62,59,59,62
female,240,59,59,59,65
female,240,62,59,59,62
male,242,61,57,59,65
male,240,61,57,62,63
male,240,65,57,56,63
female,242,66,55,53,68
male,240,66,57,50,66
female,242,58,61,62,60
male,242,65,61,56,57
male,240,64,54,59,68
male,240,66,56,59,62
male,240,58,61,53,66
male,242,59,59,62,63
female,238,66,55,50,68
male,242,66,55,53,68
female,240,65,57,56,63
female,240,59,57,62,65
female,240,62,59,59,62
male,242,62,56,56,68
male,242,50,61,62,68
male,242,64,56,56,66
male,242,58,56,62,68
female,240,65,61,59,55
female,242,53,61,62,65
female,242,64,55,59,66
male,242,55,61,62,63
female,242,59,59,62,63
male,240,61,57,62,63
female,242,62,54,62,68
female,242,61,56,62,65
female,242,59,61,56,63
female,240,59,59,59,65
female,242,64,59,62,58
male,242,66,56,62,60
female,242,65,61,56,57
male,240,62,56,59,66
male,242,64,60,59,58
female,240,64,60,56,60
male,240,62,60,62,58
male,242,62,60,59,60
female,240,58,60,56,66
female,242,65,55,59,65
male,242,66,54,56,68
male,242,64,61,56,58
male,242,61,57,59,65
male,240,65,56,59,63
male,242,65,59,62,57
female,242,65,55,59,65
female,240,62,55,62,66
female,240,62,60,56,62
female,242,64,60,59,58
female,240,55,61,59,65
male,242,59,60,59,63
male,240,61,59,59,63
male,242,65,59,62,57
male,240,62,59,53,66
male,242,64,57,53,66
male,240,64,59,59,60
male,240,62,60,56,62
female,242,61,61,62,57
male,240,64,59,59,60
male,240,64,59,59,60
female,242,65,56,56,65
male,242,64,61,56,58
female,240,61,61,53,63
male,242,62,55,59,68
male,238,66,54,53,68
male,240,66,61,59,54
female,240,62,61,59,58
female,240,57,61,59,63
female,242,65,55,59,65
male,243,65,59,56,62
male,241,59,61,59,62
female,241,59,61,59,62
male,243,61,60,53,66
male,241,64,56,59,65
male,241,64,60,50,65
female,241,61,61,59,60
female,243,61,56,62,66
female,243,57,59,62,66
female,241,59,59,59,66
female,243,64,59,56,63
male,243,62,59,56,65
male,243,61,61,56,62
male,241,61,56,59,68
male,241,59,59,59,66
male,243,61,57,59,66
female,243,65,59,62,58
female,243,65,57,59,62
female,241,62,57,62,63
male,243,65,56,56,66
female,243,61,57,59,66
female,243,64,57,59,63
female,243,65,59,62,58
male,241,65,60,56,60
female,243,62,59,56,65
female,243,58,60,59,65
male,243,62,61,50,65
female,243,61,60,59,62
male,243,66,57,53,65
male,241,59,61,59,62
male,241,64,57,56,65
female,243,64,59,56,63
female,243,59,57,59,68
female,241,57,59,59,68
female,243,59,61,62,60
male,243,61,60,53,66
female,243,62,57,59,65
male,241,65,59,59,60
male,241,64,57,56,65
male,241,66,57,56,63
female,243,64,57,59,63
male,243,61,60,59,62
male,241,66,56,59,63
male,241,64,57,56,65
male,243,54,61,62,65
female,243,58,60,59,65
male,241,58,60,62,63
male,241,66,57,56,63
male,243,64,59,56,63
male,243,65,56,56,66
female,243,59,61,62,60
male,243,65,57,53,66
female,241,62,59,59,63
male,243,64,57,59,63
male,243,61,60,59,62
male,241,59,60,56,66
female,243,61,59,62,62
female,241,62,60,56,63
female,241,62,60,56,63
male,243,64,57,59,63
female,241,58,60,62,63
female,243,61,60,59,62
female,241,62,60,56,63
male,243,65,56,56,66
female,241,58,61,59,63
female,241,64,57,56,65
male,241,61,61,59,60
female,244,62,61,56,62
male,242,64,57,56,66
male,244,62,57,59,66
female,242,62,56,59,68
female,242,62,61,59,60
female,244,59,60,59,65
female,242,66,57,62,60
male,242,62,61,59,60
male,244,65,57,59,63
female,242,64,60,56,62
male,244,64,56,56,68
male,242,64,61,53,62
female,242,59,60,62,63
male,242,59,61,59,63
male,244,64,60,59,60
female,242,62,59,53,68
female,242,57,61,59,65
female,244,61,60,59,63
male,242,65,57,56,65
female,244,62,59,62,62
female,244,61,60,59,63
female,244,66,57,53,66
female,244,59,60,59,65
female,244,58,60,59,66
male,242,65,56,59,65
female,244,58,61,62,62
male,242,61,60,56,65
female,244,66,59,56,62
male,242,65,55,62,65
male,242,65,60,50,65
female,244,66,54,62,66
male,242,65,56,59,65
male,242,65,61,59,57
male,244,64,59,62,60
female,244,61,60,59,63
female,242,62,61,59,60
female,244,62,59,56,66
male,242,66,55,56,68
male,244,65,57,59,63
male,244,62,61,62,58
male,244,65,57,59,63
male,244,64,54,62,68
male,242,61,57,62,65
male,242,65,55,62,65
female,242,59,61,59,63
female,242,61,59,59,65
female,242,65,61,59,57
male,244,66,56,56,66
male,242,66,54,59,68
female,244,62,60,59,62
female,242,62,61,59,60
female,244,64,60,59,60
female,242,64,57,56,66
male,244,57,61,62,63
female,244,58,61,62,62
male,244,65,56,62,63
male,244,62,60,59,62
male,244,61,60,59,63
female,242,61,60,56,65
male,244,61,60,59,63
male,242,65,57,56,65
male,244,65,61,50,63
male,244,62,60,53,66
female,242,64,59,53,66
male,242,62,56,59,68
female,242,64,57,56,66
female,242,65,60,62,57
male,244,62,59,62,62
female,244,59,60,59,65
female,242,59,61,59,63
female,242,62,61,59,60
female,242,64,57,62,62
male,243,64,59,59,63
male,243,57,61,59,66
male,245,65,59,62,60
male,243,58,61,59,65
male,245,65,61,56,60
male,245,62,59,62,63
male,245,65,56,56,68
female,245,65,61,56,60
female,243,61,59,59,66
male,245,66,59,56,63
female,245,65,60,59,60
female,243,64,59,59,63
male,245,61,61,62,60
male,243,66,56,59,65
male,245,62,60,59,63
male,243,66,59,53,65
male,243,66,57,56,65
male,243,64,61,53,63
male,243,65,57,56,66
male,245,62,61,56,63
female,243,58,60,62,65
female,245,64,61,62,57
male,245,59,60,59,66
female,245,62,59,62,63
female,243,62,60,56,65
male,245,59,60,59,66
female,245,64,59,56,65
female,243,64,59,59,63
female,243,64,59,59,63
female,243,65,56,59,66
male,245,64,60,53,65
male,243,65,59,59,62
male,243,61,60,56,66
male,245,64,61,62,57
male,243,57,60,62,66
male,243,62,57,62,65
male,243,65,60,50,66
male,243,61,60,56,66
male,243,61,61,59,62
female,243,65,60,50,66
male,243,65,59,53,66
male,243,62,60,56,65
male,243,66,59,53,65
male,245,65,55,59,68
female,245,62,60,59,63
male,243,64,57,62,63
male,243,64,59,59,63
male,245,66,56,62,63
female,243,65,61,59,58
male,243,66,56,59,65
male,245,65,61,56,60
male,243,64,60,56,63
male,243,59,60,56,68
male,245,58,61,62,63
female,243,64,59,59,63
female,243,62,60,56,65
male,243,61,61,59,62
male,245,61,61,62,60
male,243,61,57,62,66
male,243,66,55,62,65
female,245,64,59,56,65
female,243,64,59,59,63
male,243,58,61,59,65
male,246,65,61,50,65
male,246,64,61,56,62
male,246,64,56,62,66
female,246,65,60,53,65
male,246,64,61,62,58
male,244,64,60,62,60
male,244,64,59,53,68
female,244,64,60,62,60
female,244,62,60,62,62
male,246,62,59,56,68
female,246,64,57,59,66
female,246,64,57,59,66
female,246,65,57,59,65
female,244,62,61,59,62
male,244,64,56,59,68
male,246,64,61,62,58
female,244,59,60,62,65
male,244,64,57,56,68
female,244,59,61,59,65
male,244,66,59,53,66
female,244,65,60,56,63
male,244,66,59,53,66
female,244,66,57,56,66
male,244,66,55,62,66
male,244,61,61,59,63
female,246,62,57,59,68
male,244,66,59,53,66
male,244,65,59,59,63
male,246,62,56,62,68
male,246,64,59,62,62
female,244,62,59,59,66
male,244,65,59,59,63
female,246,58,60,59,68
male,246,65,60,53,65
